med_id,medicine_name,type,months_to_expiry,unit_cost
K1M898527,Drawxone,Antifungal,12,75
U72B151801,Okstatin,Vitamin,12,550
E30J771311,Sonin,Antipsychotic,12,450
G75B752287,Ourin,Antipyretic,12,300
F63U248200,Commercialcillin,Vitamin,12,80
B89M314204,Gasstatin,Antihistamine,12,120
U93L249208,Againstatin,Cardiovascular,12,105
S21S850956,Timeol,Anti-inflammatory,12,200
U8B314791,Suddenlyin,Antihistamine,12,500
P35C182599,Flyol,Analgesic,12,550
H74Q142057,Naturalcillin,Antifungal,12,105
Y5Z846386,Customervir,Respiratory,12,120
B39Y547850,Coursexone,Antipsychotic,12,120
P26X657280,Dogcillin,Anticoagulant,12,200
W12O338433,Shouldxone,Immunosuppressant,12,250
R26X677574,Planol,Anticonvulsant,12,60
L89M750911,Agentcillin,Antiviral,12,100
D45Z287003,Deepcillin,Antidepressant,12,65
C46T620777,Widein,Antiviral,12,650
A64K95072,Fivein,Antiviral,12,300
D5N389324,Commonzepam,Antidepressant,12,250
G41R748182,Popularin,Diuretic,12,600
B85R460017,Choiceol,Respiratory,12,350
X32B328776,Reachzepam,Anti-inflammatory,12,600
F85C402177,Performstatin,Antihypertensive,12,300
L69X957220,Tendcillin,Antifungal,12,400
J86S118281,Sufferstatin,Cardiovascular,12,80
Y15Z869630,Authorityxone,MuscleRelaxant,12,80
W34A870163,Determinein,Antihistamine,12,150
M90J804045,Wishcillin,Anti-inflammatory,12,600
I40T536507,Specialxone,MuscleRelaxant,12,300
T26R68880,Accordingxone,Immunosuppressant,12,95
F59L817936,Againxone,Antihypertensive,12,55
P52L163404,Policecillin,Steroid,12,50
I32D74674,Suchol,Antifungal,12,250
U93I403301,Imagineol,Anticoagulant,12,200
I20T734700,Unitxone,Antidepressant,12,300
H2R769342,Gunzepam,Diuretic,12,55
R51O609870,Keepzepam,Antibiotic,12,300
E64N70670,Explainstatin,Antipsychotic,12,45
J69F953972,Quitecillin,Diuretic,12,100
T50U333936,Politicscillin,Steroid,12,85
C69L906685,Eventxone,Steroid,12,500
S79L741050,Addresscillin,Vitamin,12,75
R37W364413,Foodstatin,Analgesic,12,500
Q45T150460,Butxone,Analgesic,12,70
M78S16683,Doxone,Antibiotic,12,80
E3D693379,Partyol,Antihypertensive,12,550
J67L5731,Courtxone,Antibiotic,12,150
N83X622088,Mainxone,Steroid,12,300
J47Q755260,Soonzepam,Antiviral,12,350
X45W540450,Purposeol,MuscleRelaxant,12,550
T88F402128,Provideol,Immunosuppressant,12,300
V50D943403,Commonvir,Respiratory,12,85
V93K381102,Sortxone,Vitamin,12,300
G49B276080,Deepzepam,Antiviral,12,650
M82Q12261,Closecillin,Respiratory,12,95
E28I78350,Othersvir,Antidepressant,12,250
E85W422234,Addxone,Respiratory,12,300
W33N903778,Todaystatin,Vitamin,12,55
U41S758449,Herein,MuscleRelaxant,12,50
O96B423543,Behindstatin,Diuretic,12,55
C18S850887,Sidestatin,MuscleRelaxant,12,85
C94Z970874,Attackzepam,MuscleRelaxant,12,650
R95O275077,Simplycillin,Antihistamine,12,75
I80H96397,Restxone,Respiratory,12,65
V91S510018,Continuestatin,Diuretic,12,105
B62P831990,Rangestatin,Anticoagulant,12,200
F57K319330,Plantxone,Immunosuppressant,12,100
B40P98556,Securityol,Antiviral,12,45
V55X230543,Whitexone,Antifungal,12,100
Z46T206443,Handcillin,MuscleRelaxant,12,100
X41J770914,Goodol,Cardiovascular,12,300
E70I748787,Companyol,Immunosuppressant,12,650
S90C489867,Millioncillin,Antihistamine,12,500
K61C958914,Degreestatin,Analgesic,12,500
G96M615187,Aheadin,Antiviral,12,400
W33T180799,Treatmentin,Vaccine,12,100
T61N500226,Yeahxone,Antifungal,12,600
N13S556794,Unitzepam,Anticonvulsant,12,200
K36C767161,Sharevir,Antiviral,12,200
S76V981174,Halfstatin,Antihistamine,12,95
X35X109152,Realzepam,Steroid,12,400
R26E39539,Hundredvir,Anti-inflammatory,12,550
G21O396890,Handol,Steroid,12,200
O8B616262,Joinstatin,Antipyretic,12,550
F33V165177,Easystatin,Cardiovascular,12,550
R60B155059,Longxone,Antihistamine,12,550
F33M295475,Mustcillin,Antifungal,12,90
G80Y692738,Uponin,Antifungal,12,300
C12A203701,Citizenstatin,Antidepressant,12,500
K91R583503,Redin,Anti-inflammatory,12,400
H20G9764,Windin,Vitamin,12,120
V87S744042,Directorin,Anti-inflammatory,12,50
F36S983860,Planvir,Analgesic,12,450
N87W155533,Establishol,Antihistamine,12,500
N42M489505,Environmentol,Vaccine,12,200
C4I634715,Campaignvir,Immunosuppressant,12,500
U98S143976,Wonderstatin,Antipyretic,12,90
G49Z946410,Behindxone,Anti-inflammatory,12,550
N38Y311646,Leavexone,Steroid,12,130
J76G79625,Conferencecillin,Cardiovascular,12,120
Y4H908463,Abilitystatin,Anticonvulsant,12,450
V61H701449,Accordingin,Antipsychotic,12,200
C45U12014,Commercialvir,Antibiotic,12,150
D22N138142,Changecillin,Diuretic,12,600
Z23D412019,Bothzepam,Antihistamine,12,300
R53O605921,Speechxone,Antihistamine,12,50
A28X56567,Roomxone,Antipsychotic,12,120
S25V806460,Thoughtxone,Antipsychotic,12,95
W21M890139,Childin,Antifungal,12,300
Y23J69852,Managezepam,Diuretic,12,500
T5O199778,Roomstatin,Anticonvulsant,12,125
C44N506642,Economyxone,Antifungal,12,90
M1G680902,Guesszepam,Anticoagulant,12,150
S85O454091,Memoryin,Respiratory,12,250
J27U210509,Whoxone,Immunosuppressant,12,650
R47G657356,Actvir,Antihypertensive,12,200
E10W601907,Missxone,Anticoagulant,12,250
R62I692191,Managerxone,Analgesic,12,50
K50H857643,Onein,Vaccine,12,65
B5H633441,Staystatin,Antipyretic,12,100
I73G325994,Audiencexone,Antidepressant,12,50
E43X83437,Whatol,Vitamin,12,400
D40V73724,Forceol,Anticonvulsant,12,95
A65H953608,Waitvir,MuscleRelaxant,12,500
Y43X247698,Methodcillin,Diuretic,12,350
K10E978854,Whomzepam,Antifungal,12,50
R97T961893,Applyxone,Anticonvulsant,12,650
P21H900863,Institutionxone,Diuretic,12,80
F96R112294,Oilxone,Respiratory,12,145
Y47B79353,Publicstatin,Vitamin,12,250
N29P181204,Americanxone,Anticoagulant,12,115
S94A194494,Simplyvir,Antiviral,12,300
T63L140453,Sufferstatin,Antihistamine,12,650
S88C264045,Bloodcillin,Anti-inflammatory,12,250
F5Z723902,Treatmentzepam,Steroid,12,650
H64Y749165,Speechin,Antibiotic,12,110
E50V619986,Whozepam,MuscleRelaxant,12,75
Y43E388558,Chairin,Anti-inflammatory,12,400
P92B806504,Gamein,Analgesic,12,90
Y86R559652,Necessaryin,Antifungal,12,650
B58K291229,Muchol,Antiviral,12,300
U60H744770,Majorcillin,Antihistamine,12,95
K2B528415,Coursestatin,Respiratory,12,80
P41Z908143,Educationol,Analgesic,12,300
N28M656997,Monthol,Antidepressant,12,650
N53T13246,Includestatin,Steroid,12,350
Y80S4167,Whilecillin,Diuretic,12,650
K30E323151,Footol,Anti-inflammatory,12,250
S93O736512,Countryol,Vaccine,12,60
O29P905013,Unitxone,Respiratory,12,450
E53N568727,Easyzepam,MuscleRelaxant,12,120
X44G983630,Howevercillin,Antidepressant,12,650
V4Q587181,Helpzepam,Antifungal,12,105
O42J483070,Youvir,Analgesic,12,500
I39D368208,Mayxone,Antihistamine,12,300
K52O240361,Handin,Antifungal,12,300
A95L517508,Paperol,Respiratory,12,95
D89L888424,Votexone,Antiviral,12,500
X71S228278,Overxone,Anticoagulant,12,60
X33K738823,Communityol,Vaccine,12,200
B0V201087,Towardstatin,Respiratory,12,250
R62N53090,Accountin,Antifungal,12,300
L92O593364,Systemcillin,Steroid,12,300
S65A272005,Sistervir,Antifungal,12,65
W35H32204,Weightol,Antiviral,12,600
X60F252759,Writerstatin,Steroid,12,300
E29V386332,Republicanstatin,Antihypertensive,12,400
G82Y541281,Moneyxone,Antipyretic,12,350
N8W655456,Articlestatin,Analgesic,12,150
W98Q398916,Getxone,Vitamin,12,150
Q74X498592,Mightzepam,Antihistamine,12,150
Q10H242468,Importantxone,Respiratory,12,300
O31P851482,Followstatin,Vitamin,12,300
D15Y82823,Goalol,Analgesic,12,80
T6D510656,Typevir,Diuretic,12,450
Y50I329677,Programxone,Antipyretic,12,200
T44X223738,Howevervir,MuscleRelaxant,12,150
Q82G606318,Electioncillin,Analgesic,12,500
C68D155414,Dropstatin,Vitamin,12,350
O86Y213510,Agreevir,Cardiovascular,12,60
L16Z82896,Tryol,Antidepressant,12,200
W64R200111,Forwardin,Antidepressant,12,50
A38Y421947,Andzepam,Antiviral,12,55
M23S201592,Callcillin,Respiratory,12,95
J43C437648,Anythingstatin,Immunosuppressant,12,150
L88P813880,Hourin,Antifungal,12,85
P54L398575,Relationshipstatin,Antidepressant,12,450
N84I877054,Oilcillin,MuscleRelaxant,12,115
Y89L691966,Withinin,Antipyretic,12,300
F25L43436,Similarxone,Antiviral,12,90
S68B629814,Buildingol,Antidepressant,12,600
Y83S457386,Officervir,Antidepressant,12,200
K64F244375,Brothercillin,Respiratory,12,85
C33U268554,Hitxone,Anti-inflammatory,12,600
Z10W980792,Congressvir,Analgesic,12,65
B1A896746,Pervir,Antifungal,12,650
A29Z561856,Needstatin,Analgesic,12,150
U65F949486,Successfulvir,Steroid,12,90
M3E612121,Centervir,Anti-inflammatory,12,55
R77R289809,Timezepam,Steroid,12,600
D17D190346,Positivecillin,Analgesic,12,75
E49Z246523,Trueol,Anti-inflammatory,12,95
H51Z369926,Fewstatin,Antiviral,12,400
O90B30765,Hearstatin,Antihistamine,12,105
N0Q587967,Considerzepam,Antifungal,12,150
P78P908505,Causexone,MuscleRelaxant,12,50
V60I786862,Toughvir,MuscleRelaxant,12,450
D64Y50157,Lightzepam,Respiratory,12,120
M91U609555,Recognizezepam,Diuretic,12,600
T27Q487054,Tenin,Analgesic,12,55
C55I909684,Carxone,Steroid,12,70
O77U143649,Individualol,Antifungal,12,50
M50B781293,Centerin,Antibiotic,12,350
S75H988808,Bothcillin,Antiviral,12,80
Z76F879033,Seemin,Cardiovascular,12,115
W76D183377,Returnzepam,MuscleRelaxant,12,100
M11C263093,Nationin,Analgesic,12,250
J97W532106,Bothcillin,Anticonvulsant,12,90
M93B611742,Taxol,Cardiovascular,12,200
G81P600389,Readystatin,Antihistamine,12,300
J41E144641,Dovir,Immunosuppressant,12,600
M16K550121,Onlyol,Respiratory,12,500
B95W814234,Revealin,Diuretic,12,80
S98U727202,Stockcillin,Antibiotic,12,650
A32C774549,Rateol,Antifungal,12,200
F38V189543,Treatmentcillin,Anticonvulsant,12,650
U61B98644,Thesevir,MuscleRelaxant,12,200
S56D192611,Scientistvir,Vitamin,12,75
C7Q690826,Ideavir,Antiviral,12,65
W23A854683,Authoritycillin,Antibiotic,12,140
F45F74654,Tradestatin,Antiviral,12,70
C6Q643967,Playzepam,Antihypertensive,12,450
T93Q706027,Deepin,Analgesic,12,115
W81Q77546,Tablezepam,Antipsychotic,12,250
Z48G464289,Developcillin,Antidepressant,12,120
Q18K415865,Economicin,Cardiovascular,12,60
D78W542912,Patternin,Immunosuppressant,12,70
S65V907494,Environmentalcillin,Respiratory,12,300
K70C499971,Positivein,Respiratory,12,150
M84P427457,Considerstatin,Antibiotic,12,95
X80U160200,Boyin,Immunosuppressant,12,250
M12J616804,Facexone,Antibiotic,12,80
A59F689549,Enjoyxone,Cardiovascular,12,600
K16O609652,Probablyol,Respiratory,12,400
L73J625149,Simplestatin,Anti-inflammatory,12,650
R61B33315,Currentol,Diuretic,12,75
E57J32035,Powervir,Analgesic,12,300
G87N14461,Coursestatin,Antifungal,12,300
D7G198412,Whatcillin,Antipyretic,12,450
X47L501040,Pastvir,Steroid,12,350
O72H962245,Veryin,Respiratory,12,450
G91Z631476,Herselfcillin,Vitamin,12,600
L23Q692206,Feelingcillin,Antihypertensive,12,90
E41M2425,Cancillin,Antihistamine,12,80
V35C681490,Arguevir,Respiratory,12,400
T62A81945,Lightin,Antipyretic,12,105
T8Y288495,Tonightin,Analgesic,12,105
J71M310860,Leftin,Respiratory,12,55
X62I774053,Statementxone,MuscleRelaxant,12,75
M59A929209,Sometimescillin,Steroid,12,55
F27E530822,Southvir,Antiviral,12,50
I21L875323,Soldierin,Antidepressant,12,60
W43A662157,Understandvir,Steroid,12,300
M11A552283,Havecillin,Antidepressant,12,105
N98A564972,Tooin,Anti-inflammatory,12,150
W77L615817,Knowledgezepam,Antifungal,12,550
U6B953543,Treatmentol,Vitamin,12,300
H50X237988,Collegexone,Cardiovascular,12,50
E10U776463,Reportcillin,Steroid,12,90
K1Y901486,Increasein,Analgesic,12,65
I63G577997,Powerstatin,Antipsychotic,12,65
H44L808387,Authoritycillin,Antipyretic,12,150
S51S827292,Presentol,Antidepressant,12,55
U44O12342,Havecillin,Steroid,12,110
Q46D741432,Paintingzepam,Anticonvulsant,12,550
A51Y590950,Breakin,Steroid,12,650
Y33T597608,Itol,Anti-inflammatory,12,500
C62A679703,Informationxone,Antifungal,12,70
T47H715032,Ablestatin,Anti-inflammatory,12,100
E90J700341,Personalxone,Anticonvulsant,12,350
Y13K791426,Mediaol,Analgesic,12,100
Q82Z270588,Chairzepam,Diuretic,12,80
B83L254965,Companyol,Anti-inflammatory,12,550
D46E871700,Lastzepam,Antifungal,12,50
S77N446671,Companycillin,Antibiotic,12,90
N72P891187,Ratestatin,Steroid,12,100
O24B914993,Attentionstatin,Immunosuppressant,12,70
C6N840252,Signzepam,Analgesic,12,65
W2U334941,Heartcillin,Antihistamine,12,650
R19C366166,Saveol,Vaccine,12,600
K10J456104,Sellvir,Diuretic,12,95
U29R845667,Kindxone,Cardiovascular,12,115
O26A679327,Answerxone,Antibiotic,12,45
Z14L607510,Analysisol,Respiratory,12,650
O68W282880,Barxone,Antipsychotic,12,55
Q18Y985260,Couldol,Antifungal,12,500
X32X932510,Considerin,Anti-inflammatory,12,75
A36S452727,Nationstatin,Antihistamine,12,200
H72R421750,Livexone,Antihypertensive,12,150
F62M116783,Allowstatin,Antifungal,12,60
V57F113041,Scenezepam,Steroid,12,650
V11O820079,Cardstatin,Cardiovascular,12,120
V80R334781,Eyexone,Antidepressant,12,80
Z39N302065,Methodin,Antihypertensive,12,95
S83C104121,Endzepam,Anticoagulant,12,75
B52C45428,Eachxone,Antihistamine,12,550
M11G550812,Treatmentstatin,Antiviral,12,55
X70G603790,Protectxone,Antidepressant,12,550
V24R14089,Decadecillin,Antidepressant,12,400
A78O734986,Schoolvir,Anti-inflammatory,12,90
J8M689807,Mediain,Diuretic,12,110
H19R563169,Situationol,Vitamin,12,75
D35E662407,Specialol,Anticoagulant,12,55
T7Q44569,Canin,Anti-inflammatory,12,150
U26W750681,Resourcein,MuscleRelaxant,12,50
U71G318345,Racevir,MuscleRelaxant,12,350
C84H314725,Closeol,Antibiotic,12,150
G0V958001,Authorxone,Antihistamine,12,150
K76X121827,Politicalin,Anticoagulant,12,300
B88O903779,Womanin,Antifungal,12,450
L22U595401,Ageol,Diuretic,12,300
A99X20214,Endin,Steroid,12,120
S38U873668,Mrsstatin,Antipyretic,12,90
K83Y162816,Toin,Anti-inflammatory,12,350
K49O425079,Izepam,Antiviral,12,300
V50Z488272,Buildingin,Vaccine,12,450
B15Z518674,Takexone,Analgesic,12,450
R85F957525,Stillxone,Vitamin,12,450
Y91J167029,Groundin,Anti-inflammatory,12,95
U88L148131,Suddenlyin,Anticonvulsant,12,300
T43A953811,Messagezepam,Anti-inflammatory,12,550
X65W467691,Groupin,Steroid,12,550
N88M298073,Threezepam,Anti-inflammatory,12,55
T43X859855,Namein,Antiviral,12,150
Y90X371480,Theoryvir,Antihistamine,12,110
K99V291154,Wishol,Steroid,12,650
D45F72047,Physicalstatin,Vitamin,12,120
X54X107185,Includingin,MuscleRelaxant,12,150
Q7N596950,Treatxone,Anti-inflammatory,12,100
Q42A401804,Aroundol,Analgesic,12,85
L59U718515,Anyonevir,Antidepressant,12,250
B61O248924,Inol,Vaccine,12,650
R20L37919,Foodvir,Antipsychotic,12,120
P68X469557,Attentionol,Analgesic,12,105
X59Q162750,Materialxone,Diuretic,12,300
V1E135363,Fundin,Anticonvulsant,12,85
P85G642106,Meetstatin,Immunosuppressant,12,60
W77U736448,Shoulderstatin,Antiviral,12,450
R36X753592,Managementvir,Vaccine,12,250
P87S794210,Pressurexone,Antihistamine,12,400
E96Z180296,Mrin,Vitamin,12,150
G42A535716,Thirdstatin,Vitamin,12,150
F54X294306,Reallycillin,Antiviral,12,135
F70J35837,Willol,Anticonvulsant,12,550
F74L588984,Yeszepam,Antidepressant,12,600
O82I404051,Othersxone,Cardiovascular,12,65
H78Q615201,Earlystatin,Anticoagulant,12,550
R7G568609,Aroundstatin,Antihypertensive,12,150
A78V146764,Skinxone,Antiviral,12,550
I68C501611,Stuffvir,Vaccine,12,65
C23I96875,Weightxone,Antidepressant,12,300
F33H379909,Believeol,Cardiovascular,12,600
P36T640158,Levelxone,Cardiovascular,12,300
Q74S147745,Gunvir,Antihistamine,12,300
A84Z307001,Ownercillin,Anticoagulant,12,350
O94H848999,Thingvir,Immunosuppressant,12,600
N74Z742248,Preparestatin,Antiviral,12,95
Q73E330183,Providezepam,Antibiotic,12,55
E43D321394,Himvir,Antihistamine,12,450
A32G675038,Carcillin,Analgesic,12,80
R52W414393,Feelin,Anticonvulsant,12,550
P27Z557494,Firmzepam,Anticonvulsant,12,450
D94T200663,Billioncillin,Anticonvulsant,12,150
L33R502360,Patternstatin,Anticoagulant,12,600
V97U142989,Authorityvir,Antiviral,12,70
Z45A107245,Stayin,Anticoagulant,12,115
F4C399637,Nearcillin,Analgesic,12,100
R79C953840,Partcillin,Antidepressant,12,75
I22Q24924,Tendxone,Analgesic,12,70
R13V667536,Myselfvir,Antipyretic,12,100
E79D614424,Discussionzepam,Antihypertensive,12,350
P9A940886,Marriagestatin,Antipyretic,12,250
Y1P259636,Materialstatin,Antihypertensive,12,100
B60G93291,Happencillin,Anti-inflammatory,12,50
D97B647663,Exactlyvir,Antiviral,12,550
G63Y451188,Truthol,Antiviral,12,120
O4D113585,Entirexone,Vaccine,12,200
R3Y185994,Benefitin,Respiratory,12,120
D53W527724,Colorzepam,Vaccine,12,300
W83E289127,Peoplecillin,Anticoagulant,12,300
W13X750357,Smilecillin,MuscleRelaxant,12,85
T92O62911,Willxone,Antibiotic,12,350
G54Q484456,Skincillin,Antipsychotic,12,90
I62E949327,Numberxone,Antiviral,12,650
W70V751998,Finallyzepam,Antipsychotic,12,145
W91P462304,Wearstatin,Vitamin,12,450
B39G140728,Managerstatin,Steroid,12,55
U79J767390,Towardxone,Antidepressant,12,150
N77B873541,Theyzepam,Antidepressant,12,90
T25E63143,Groundstatin,Antihistamine,12,250
B16P693259,Attorneycillin,Steroid,12,500
Z65H944890,Militarystatin,Antipyretic,12,300
H20R849941,Alreadyol,Antidepressant,12,350
N29X580610,Samecillin,Antidepressant,12,100
L58T480383,Guyin,Antiviral,12,450
L34F221218,Addstatin,Antihistamine,12,150
Z61Y221445,Significantcillin,Vaccine,12,50
L33M37869,Outcillin,Vitamin,12,650
J80P55282,Talkzepam,Cardiovascular,12,75
L72D238723,Personin,Antifungal,12,400
V17U851304,Sincezepam,Antibiotic,12,115
R74B282748,Medicalstatin,Antibiotic,12,75
R43G118391,Sharexone,Anticoagulant,12,100
S37R7928,Eyezepam,Antiviral,12,85
F4I607013,Checkxone,Steroid,12,55
W67G35631,Eaststatin,Antihistamine,12,105
Q56S691594,Scenevir,Vaccine,12,350
K7A785858,Keepcillin,Antihypertensive,12,65
S56Y789962,Easyxone,Steroid,12,60
F83Z230678,Speechzepam,Respiratory,12,75
B84B589003,Recentcillin,Antipyretic,12,150
Z27U937535,Provexone,Antihypertensive,12,150
N79U876347,Truexone,Diuretic,12,300
S80C726451,Addresscillin,Antihistamine,12,300
K87U847387,Challengevir,Antiviral,12,60
L57U15029,Wonderxone,Analgesic,12,80
L31U974874,Officialvir,Analgesic,12,550
J55B994046,Memberin,Anticonvulsant,12,250
D42M768601,Arguein,Vitamin,12,120
J70K616953,Afterol,Anticoagulant,12,200
U75A485059,Customercillin,Antifungal,12,550
N46Z675898,Untilcillin,Anticoagulant,12,400
B80O966876,Tonightstatin,Immunosuppressant,12,200
Z6Z575541,Marketol,Antidepressant,12,400
M41I887502,Despitestatin,Antifungal,12,95
P46A814552,Sellzepam,Antipyretic,12,55
Q39G511611,Hourol,Antifungal,12,400
J43T956214,Analysisol,Anticonvulsant,12,600
A41Y107028,Abilityin,Immunosuppressant,12,85
G87Q945109,Hospitalstatin,Antiviral,12,150
C41W321513,Positiveol,Antihypertensive,12,500
S21J393793,Eastxone,Antifungal,12,65
A2U922141,Shakezepam,Steroid,12,550
S33G500400,Industryin,Anti-inflammatory,12,550
W72F515813,Dealstatin,MuscleRelaxant,12,150
Y23B595796,Cellzepam,Vaccine,12,90
M31V755154,Facecillin,Respiratory,12,200
M34V697276,Simplyvir,Immunosuppressant,12,115
J34F37655,Floorin,Antihistamine,12,300
A50J1386,Hardstatin,Antihistamine,12,500
D54B264206,Thesein,Antipsychotic,12,200
I56J768280,Becausevir,Antipsychotic,12,300
K5B885209,Sufferzepam,Vaccine,12,300
J36K969017,Smilecillin,Anticoagulant,12,150
W59G637811,Allowvir,Anti-inflammatory,12,200
N93J53454,Chancezepam,Anti-inflammatory,12,125
V68Q90166,Thirdvir,Antiviral,12,115
W33V428236,Sixin,Anticoagulant,12,500
A30C636356,Lightvir,Cardiovascular,12,300
T95V162054,Joinol,Cardiovascular,12,400
Q80D965147,Industrycillin,Vitamin,12,55
P31K41011,Naturalstatin,Antipyretic,12,600
F57Y860199,Downzepam,Respiratory,12,95
V32G841385,Includingxone,Cardiovascular,12,350
S24F350730,Mightcillin,Antihistamine,12,70
I15T954836,Supportin,Immunosuppressant,12,65
J76K730969,Runcillin,Antipsychotic,12,120
S22N473317,Sortstatin,Steroid,12,150
Q48Z27901,Fearzepam,Vitamin,12,50
J64M857020,Yeahxone,Antidepressant,12,105
X60C749801,Firestatin,Antihistamine,12,80
L59U24923,Farvir,Antihistamine,12,100
N95Q139378,Learnxone,Antibiotic,12,500
S36Z932190,Underzepam,Anti-inflammatory,12,75
E48N310684,Eveningxone,Anticoagulant,12,300
H47Y684607,Insideol,Analgesic,12,50
F2Q194077,Othersol,Antipyretic,12,200
F18I988517,Strongol,Anticonvulsant,12,650
X74M577028,Notzepam,Antipsychotic,12,200
U36K937077,Feelingvir,MuscleRelaxant,12,135
B86V553332,Whovir,Anticoagulant,12,60
E4U773445,Filmin,Antihistamine,12,125
B17I366293,Provexone,Vaccine,12,120
J40W916163,Althoughvir,Analgesic,12,90
N70Z36510,Lastxone,Antiviral,12,110
R50S518090,Nationstatin,Anticonvulsant,12,100
W30B128558,Collegein,Anti-inflammatory,12,65
N29P950348,Educationvir,Anticoagulant,12,105
L51P470,Bankzepam,Analgesic,12,70
